,seller_id,seller_state,first_order,last_order,sale_days,total_profit,mean_profit,mean_distance,registration_days,registration_quarter,origin,landing_page_id,first_contact_date,won_date,date_for_registration,business_type,lead_type,business_segment,sdr_id,sr_id
162,3d3ccf2b2f8134b10dce9dd446f0e075,SP,2018-06-21,2018-08-11,51,466.67,9.150392156862743,985.0662533331744,68,18_2,paid_search,40dec9f3d5259a3d2dbcdab2114fae47,2018-04-19,2018-04-25,6,reseller,online_medium,home_decor,f42a2bd194f7802ab052a815c8de65b7,2695de1affa7750089c0455f8ce27021
163,165b1235e9e9942cb5fae67103576fb0,SP,2018-05-20,2018-08-21,93,1680.4999999999998,18.06989247311828,349.24595868731814,101,18_2,paid_search,65d9f9d71e562365e8b44037c2888d98,2017-10-18,2018-04-30,194,reseller,online_big,home_decor,068066e24f0c643eb1d089c7dd20cd73,495d4e95a8cf8bbf8b432b612a2aa328
164,41b14765bd56c8ad10971074380f9c0c,SP,2018-03-21,2018-07-30,132,276.37,2.093712121212121,345.00681319120724,161,18_1,paid_search,40dec9f3d5259a3d2dbcdab2114fae47,2018-02-06,2018-02-15,9,reseller,industry,computers,4b339f9567d060bcea4f5136b9f5949e,d3d1e91a157ea7f90548eef82f1955e3
165,7ff588a03c2aeae4fbd23f9ae64b760d,SP,2018-06-06,2018-08-26,82,961.02,11.719756097560976,487.52796481337424,84,18_2,paid_search,40dec9f3d5259a3d2dbcdab2114fae47,2018-04-23,2018-05-21,28,reseller,online_big,car_accessories,370c9f455f93a9a96cbe9bea48e70033,de63de0d10a6012430098db33c679b0b
166,b64d51f0435e884e8de603b1655155ae,SP,2018-04-10,2018-08-24,137,58.82,0.4293430656934306,247.0270531049764,141,18_2,paid_search,36120633c8737035fbabf079082f4ec1,2018-02-07,2018-02-15,8,reseller,online_medium,household_utilities,068066e24f0c643eb1d089c7dd20cd73,9ae085775a198122c5586fa830ff7f2b
167,caa9bc43a9fe8cf9c564ddd8a03cc4a6,SP,2018-04-17,2018-08-27,133,570.0,4.285714285714286,554.2215604759712,134,18_2,unknown,b76ef37428e6799c421989521c0e5077,2018-03-27,2018-03-28,1,reseller,online_medium,toys,9d12ef1a7eca3ec58c545c678af7869c,4ef15afb4b2723d8f3d81e51ec7afefe
168,bdae679a9b282249bc23b9b69dae9a99,DF,2018-02-14,2018-08-13,181,474.32,2.620552486187845,854.4422325422807,196,18_1,direct_traffic,c0fa54bbdd331f215aa84b4dd86d7255,2018-01-20,2018-01-24,4,reseller,online_medium,construction_tools_house_garden,4b339f9567d060bcea4f5136b9f5949e,6565aa9ce3178a5caf6171827af3a9ba
169,213fafb0ca06fb3d5886579c2565791b,MG,2018-06-14,2018-08-24,71,162.54,2.2892957746478872,53.29575151184631,75,18_2,,22c29808c4f815213303f8933030604c,2018-05-08,2018-05-17,9,reseller,online_big,audio_video_electronics,4b339f9567d060bcea4f5136b9f5949e,6565aa9ce3178a5caf6171827af3a9ba
170,07de60b03d150fb3ea09eab5da5e4c8b,SP,2018-02-01,2018-08-18,199,549.2,2.7597989949748745,458.6011270192908,209,18_1,unknown,b76ef37428e6799c421989521c0e5077,2018-01-24,2018-01-24,0,manufacturer,industry,bed_bath_table,de63de0d10a6012430098db33c679b0b,d3d1e91a157ea7f90548eef82f1955e3
171,508808d438fe2ff972ed13bb8f4a82e2,SP,2018-08-04,2018-08-27,24,172.19000000000003,7.174583333333334,235.4671703005456,24,18_3,social,73fec6021437e723ff5adae8dff89e23,2018-03-29,2018-07-24,117,reseller,online_big,home_decor,370c9f455f93a9a96cbe9bea48e70033,34d40cdaf94010a1d05b0d6212f9e909
172,d8d9567d0bfb0bc7eb845a205ba42657,SP,2018-03-28,2018-08-22,147,14.889999999999995,0.1012925170068026,657.9836700983099,153,18_1,paid_search,616767b0bfb0a97510747d8bbcc40290,2018-02-07,2018-02-09,2,reseller,online_medium,books,4b339f9567d060bcea4f5136b9f5949e,d3d1e91a157ea7f90548eef82f1955e3
173,ca7c6bd577e559472af1c699de9e764e,SP,2018-03-22,2018-04-04,14,77.18,5.512857142857143,53.27245549495929,160,18_1,email,b16779a74f2b20eb9a17a785519f63a0,2018-02-16,2018-03-15,27,reseller,online_medium,health_beauty,a8387c01a09e99ce014107505b92388c,9ae085775a198122c5586fa830ff7f2b
174,94165aea8a35c3c21499cbcae239b16c,MG,2018-06-07,2018-06-07,1,163.89,163.89,605.068706695302,82,18_2,paid_search,241f79c7a8fe0270f4fb79fcbbcd17ad,2018-02-22,2018-03-16,22,reseller,online_medium,car_accessories,56bf83c4bb35763a51c2baab501b4c67,4ef15afb4b2723d8f3d81e51ec7afefe
175,189ca3538ce9f920cacf0f982cbe223b,SP,2018-06-21,2018-08-07,47,356.33,7.581489361702127,38.036787811021725,68,18_2,paid_search,22c29808c4f815213303f8933030604c,2018-04-16,2018-04-30,14,manufacturer,online_medium,stationery,9d12ef1a7eca3ec58c545c678af7869c,fbf4aef3f6915dc0c3c97d6812522f6a
176,398cb257329ef7af7f1943a8974a3cbc,BA,2018-07-20,2018-07-20,1,130.43,130.43,712.0400604195737,40,18_3,organic_search,22c29808c4f815213303f8933030604c,2018-02-24,2018-03-06,10,manufacturer,online_medium,food_drink,a8387c01a09e99ce014107505b92388c,9ae085775a198122c5586fa830ff7f2b
177,e9e446d01bd10a97a8ffcfc4a3a20cb2,SP,2018-06-06,2018-07-08,33,30.49,0.9239393939393938,36.527882937789656,84,18_2,social,58326e62183c14b0c03085c33b9fdc44,2018-04-04,2018-04-27,23,reseller,online_medium,health_beauty,09285259593c61296eef10c734121d5b,d3d1e91a157ea7f90548eef82f1955e3
178,26e2c91ef821e1ff8985f408788fe35b,SP,2018-02-22,2018-07-26,155,1374.93,8.870516129032259,804.6234737817825,188,18_1,direct_traffic,a0fbc0263cb98bdb0d72b9f9f283a172,2018-01-04,2018-02-06,33,manufacturer,online_beginner,bed_bath_table,4b339f9567d060bcea4f5136b9f5949e,6565aa9ce3178a5caf6171827af3a9ba
179,cfe94489ddd337d1e29e12f2a7205d10,SP,2018-02-28,2018-08-22,176,2079.1800000000003,11.813522727272728,239.0110647166645,182,18_1,unknown,b76ef37428e6799c421989521c0e5077,2018-01-09,2018-01-22,13,reseller,online_medium,construction_tools_house_garden,4b339f9567d060bcea4f5136b9f5949e,9ae085775a198122c5586fa830ff7f2b
180,a69aa24cec11168e7e39a3fbc727e925,SP,2018-06-14,2018-07-18,35,71.65,2.047142857142857,258.2935759200151,76,18_2,organic_search,ce1a65abd0973638f1c887a6efcfa82d,2018-03-06,2018-04-30,55,reseller,online_big,health_beauty,4b339f9567d060bcea4f5136b9f5949e,495d4e95a8cf8bbf8b432b612a2aa328
181,5bf397d04035b5f45cc41e82ec106803,SP,2018-05-08,2018-07-02,55,1477.72,26.867636363636365,108.60753195112412,112,18_2,direct_traffic,ce1a65abd0973638f1c887a6efcfa82d,2018-03-13,2018-03-13,0,reseller,offline,household_utilities,068066e24f0c643eb1d089c7dd20cd73,2695de1affa7750089c0455f8ce27021
182,18e694e0e48ed6f7aa3f24aade5fd697,SP,2018-06-05,2018-08-26,82,197.31,2.406219512195122,221.8696948151412,84,18_2,unknown,b76ef37428e6799c421989521c0e5077,2018-03-02,2018-03-27,25,reseller,online_medium,computers,4b339f9567d060bcea4f5136b9f5949e,d3d1e91a157ea7f90548eef82f1955e3
183,83c465a786b06574376909b35ef6752a,SP,2018-06-25,2018-08-17,53,232.34,4.3837735849056605,284.13135659792846,64,18_2,paid_search,68f817c510c978e3a3a7474ad2aeb75c,2018-04-19,2018-04-23,4,,offline,handcrafted,09285259593c61296eef10c734121d5b,d3d1e91a157ea7f90548eef82f1955e3
184,89a51f50b8095ea78d5768f34c13a76f,DF,2018-04-24,2018-07-31,99,500.06,5.051111111111111,543.9386893989628,126,18_2,paid_search,fbc24da54d531c6204ae2d17b1090bb1,2017-08-30,2018-04-10,223,reseller,online_small,health_beauty,068066e24f0c643eb1d089c7dd20cd73,060c0a26f19f4d66b42e0d8796688490
185,0ddefe3c7a032b91f4e25b9c3a08fca1,SP,2018-04-13,2018-08-24,133,252.9,1.9015037593984965,378.0453425992145,138,18_2,paid_search,22c29808c4f815213303f8933030604c,2018-02-06,2018-02-09,3,reseller,online_small,household_utilities,de63de0d10a6012430098db33c679b0b,6565aa9ce3178a5caf6171827af3a9ba
186,6bd503a8230299c9316fb0f726933927,GO,2018-07-13,2018-08-20,38,194.69,5.123421052631579,408.6147948021512,46,18_3,paid_search,40dec9f3d5259a3d2dbcdab2114fae47,2018-02-10,2018-05-21,100,reseller,online_big,health_beauty,09285259593c61296eef10c734121d5b,068066e24f0c643eb1d089c7dd20cd73
187,a4fc6eadaff1576af888509a53420f6a,SP,2018-05-22,2018-05-22,1,80.1,80.1,2129.7571060786863,98,18_2,paid_search,df99f969c517db441d373ae68b2955c9,2018-04-12,2018-04-13,1,reseller,online_beginner,computers,09285259593c61296eef10c734121d5b,6565aa9ce3178a5caf6171827af3a9ba
188,4fae87d32467e18eb46e4a76a0a0b9ce,RS,2018-08-17,2018-08-17,1,81.0,81.0,313.008040509184,11,18_3,organic_search,22c29808c4f815213303f8933030604c,2018-01-13,2018-07-19,187,reseller,online_medium,small_appliances,9d12ef1a7eca3ec58c545c678af7869c,a8387c01a09e99ce014107505b92388c
189,8b181ee5518df84f18f4e1a43fe07923,SP,2018-05-30,2018-05-30,1,0.8200000000000003,0.8200000000000003,1229.446671197807,91,18_2,unknown,0b9430edcbf2d9a95148c806af2b6699,2018-03-22,2018-04-25,34,reseller,online_medium,health_beauty,09285259593c61296eef10c734121d5b,de63de0d10a6012430098db33c679b0b
190,da7039f29f90ce5b4846ffc0fcc93beb,SP,2018-04-24,2018-08-18,116,1014.65,8.746982758620689,620.8222356369505,126,18_2,organic_search,22c29808c4f815213303f8933030604c,2018-02-25,2018-02-27,2,reseller,online_medium,audio_video_electronics,56bf83c4bb35763a51c2baab501b4c67,4ef15afb4b2723d8f3d81e51ec7afefe
191,1cbd32d00d01bb8087a5eb088612fd9c,SP,2018-05-11,2018-08-20,101,801.41,7.934752475247524,763.5262012005015,110,18_2,organic_search,22c29808c4f815213303f8933030604c,2018-04-19,2018-05-02,13,reseller,online_big,health_beauty,4b339f9567d060bcea4f5136b9f5949e,d3d1e91a157ea7f90548eef82f1955e3
192,9d213f303afae4983637247556438ede,SP,2018-07-14,2018-07-25,12,-25.41,-2.1175,379.47579246837904,46,18_3,paid_search,35c9b150ab36fe584c1f24fd458c453a,2018-04-13,2018-05-11,28,reseller,online_big,bed_bath_table,34d40cdaf94010a1d05b0d6212f9e909,a8387c01a09e99ce014107505b92388c
193,7816cd9c5b1238e320545f5bf7eb80e8,SP,2018-05-24,2018-05-24,1,466.24,466.24,85.8270499121533,96,18_2,organic_search,22c29808c4f815213303f8933030604c,2018-05-09,2018-05-14,5,reseller,online_big,construction_tools_house_garden,b90f87164b5f8c2cfa5c8572834dbe3f,4ef15afb4b2723d8f3d81e51ec7afefe
194,6f83d9e4da896daae20b9b6b2d3ff8d2,PR,2018-03-22,2018-07-31,132,545.34,4.131363636363637,606.6742674980079,159,18_1,organic_search,ce1a65abd0973638f1c887a6efcfa82d,2018-03-13,2018-03-14,1,reseller,industry,household_utilities,56bf83c4bb35763a51c2baab501b4c67,d3d1e91a157ea7f90548eef82f1955e3
195,762fafdaa57a532ee0119731697579dd,SP,2018-06-08,2018-08-11,65,152.53000000000003,2.346615384615385,70.70335969803662,82,18_2,unknown,b76ef37428e6799c421989521c0e5077,2018-02-26,2018-02-28,2,reseller,online_beginner,toys,068066e24f0c643eb1d089c7dd20cd73,d3d1e91a157ea7f90548eef82f1955e3
196,28872dc528e978a639754bc8c2ce5a4c,RS,2018-06-11,2018-06-11,1,980.9,980.9,1254.9841326448322,78,18_2,paid_search,1ceb590cd1e00c7ee95220971f82693d,2018-04-10,2018-05-09,29,manufacturer,online_medium,household_utilities,4b339f9567d060bcea4f5136b9f5949e,de63de0d10a6012430098db33c679b0b
197,7fc87cc3e89b3d1d5cabdca32f8485aa,SP,2018-05-02,2018-08-02,93,1471.98,15.827741935483871,212.7590413592464,119,18_2,paid_search,2228a43ac0bc372e25f9569e69fc9015,2018-02-22,2018-02-27,5,manufacturer,offline,home_office_furniture,a8387c01a09e99ce014107505b92388c,4ef15afb4b2723d8f3d81e51ec7afefe
198,13511db12ac61e2f89c53b72a944a60b,RS,2018-04-24,2018-08-18,117,532.03,4.547264957264957,684.5851064419977,126,18_2,display,b16779a74f2b20eb9a17a785519f63a0,2018-02-15,2018-02-22,7,manufacturer,online_big,car_accessories,4b339f9567d060bcea4f5136b9f5949e,4ef15afb4b2723d8f3d81e51ec7afefe
199,dedcab67899479e4ea5dcc4eba47f587,SC,2018-06-12,2018-08-17,67,62.36,0.9307462686567164,57.91911344711604,78,18_2,unknown,b76ef37428e6799c421989521c0e5077,2018-01-16,2018-05-15,119,reseller,online_medium,car_accessories,56bf83c4bb35763a51c2baab501b4c67,d3d1e91a157ea7f90548eef82f1955e3
200,09bad886111255c5b5030314fc7f1a4a,SP,2018-08-08,2018-08-28,20,414.64,20.732,438.8197928790752,20,18_3,unknown,b76ef37428e6799c421989521c0e5077,2018-02-01,2018-04-26,84,reseller,offline,handcrafted,de63de0d10a6012430098db33c679b0b,4ef15afb4b2723d8f3d81e51ec7afefe
201,6e4a902d1054e4e17aa6eab87fac1c75,SP,2018-08-07,2018-08-21,15,477.44000000000005,31.829333333333334,294.1537910454191,22,18_3,direct_traffic,7fa6214d82e911d070f51ef79381b956,2018-04-23,2018-06-18,56,reseller,offline,audio_video_electronics,34d40cdaf94010a1d05b0d6212f9e909,2695de1affa7750089c0455f8ce27021
202,751e274377499a8503fd6243ad9c56f6,SP,2018-08-20,2018-08-20,1,200.16,200.16,95.68467746631627,8,18_3,paid_search,40dec9f3d5259a3d2dbcdab2114fae47,2018-03-07,2018-07-30,145,reseller,online_big,audio_video_electronics,9749123c950bf8363ace42cb1c2d0815,4ef15afb4b2723d8f3d81e51ec7afefe
203,bec568278124768c474ee90971ca94d1,SP,2018-06-17,2018-07-30,43,190.74,4.435813953488372,95.30494797508317,72,18_2,paid_search,b76ef37428e6799c421989521c0e5077,2018-05-29,2018-06-05,7,reseller,online_beginner,home_decor,4b339f9567d060bcea4f5136b9f5949e,2695de1affa7750089c0455f8ce27021
204,6548c2550b6e2d8f18053216e1c7b6f3,SP,2018-06-27,2018-08-22,57,147.85,2.5938596491228068,350.95192577137027,63,18_2,organic_search,b76ef37428e6799c421989521c0e5077,2018-04-18,2018-04-23,5,manufacturer,online_medium,household_utilities,a8387c01a09e99ce014107505b92388c,4ef15afb4b2723d8f3d81e51ec7afefe
205,a414555ce331b8c8aea4a9cb8395194d,SP,2018-03-12,2018-05-04,54,1208.31,22.37611111111111,170.56155461803587,170,18_1,organic_search,40dec9f3d5259a3d2dbcdab2114fae47,2018-01-26,2018-01-29,3,reseller,online_medium,home_appliances,4b339f9567d060bcea4f5136b9f5949e,2695de1affa7750089c0455f8ce27021
206,e433f5fd4050e3352b5d83522b7fe24b,PR,2018-08-24,2018-08-24,1,499.35,499.35,502.4402411667132,5,18_3,organic_search,f017be4dbf86243af5c1ebed0cff36a2,2018-04-05,2018-04-26,21,manufacturer,online_medium,construction_tools_house_garden,a8387c01a09e99ce014107505b92388c,9e4d1098a3b0f5da39b0bc48f9876645
207,08d1c9478fb0d7d7fcac9c0da4e82fc7,MG,2018-06-12,2018-06-12,1,470.43,470.43,599.2826138502829,77,18_2,paid_search,22c29808c4f815213303f8933030604c,2018-04-11,2018-04-27,16,manufacturer,online_medium,home_decor,4b339f9567d060bcea4f5136b9f5949e,de63de0d10a6012430098db33c679b0b
208,ee2fbacc2fc3794e656cc4d933d59ce7,SP,2018-08-07,2018-08-21,15,411.24,27.416,951.4575683478272,22,18_3,unknown,b76ef37428e6799c421989521c0e5077,2018-04-11,2018-05-18,37,reseller,online_big,small_appliances,9d12ef1a7eca3ec58c545c678af7869c,fbf4aef3f6915dc0c3c97d6812522f6a
209,134285d1f41da5c13a756ee8142c8a4e,SP,2018-06-10,2018-08-16,68,1491.77,21.93779411764706,840.2093737316318,80,18_2,paid_search,4aab772aeb9833c170d8ea5413e02eac,2018-03-19,2018-04-03,15,reseller,online_big,car_accessories,a8387c01a09e99ce014107505b92388c,9e4d1098a3b0f5da39b0bc48f9876645
210,eb72802c83dc7547529c9546d1a9b8ef,SP,2018-05-08,2018-07-27,81,946.21,11.681604938271605,271.7745364960647,113,18_2,organic_search,f017be4dbf86243af5c1ebed0cff36a2,2018-04-28,2018-04-30,2,reseller,online_medium,health_beauty,4b339f9567d060bcea4f5136b9f5949e,6565aa9ce3178a5caf6171827af3a9ba
211,48e954b2da4f6a750c844173b347ed40,RS,2018-04-09,2018-05-07,28,238.79,8.528214285714286,1139.152301347392,141,18_2,social,88740e65d5d6b056e0cda098e1ea6313,2018-01-09,2018-02-15,37,reseller,online_small,food_drink,4b339f9567d060bcea4f5136b9f5949e,d3d1e91a157ea7f90548eef82f1955e3
212,a213f1bd6458f4a158f3746cb2514559,PR,2018-05-30,2018-05-30,1,27.090000000000003,27.090000000000003,447.2006815875165,90,18_2,paid_search,ce1a65abd0973638f1c887a6efcfa82d,2018-01-19,2018-04-26,97,reseller,online_beginner,computers,de63de0d10a6012430098db33c679b0b,d3d1e91a157ea7f90548eef82f1955e3
213,299c89a525fee36c567f4fe72f038100,CE,2018-07-01,2018-08-08,38,558.25,14.69078947368421,1250.5275841410953,58,18_3,organic_search,30077c17f2ec5010a82e37ad8925b95f,2018-02-06,2018-02-28,22,manufacturer,online_big,audio_video_electronics,068066e24f0c643eb1d089c7dd20cd73,495d4e95a8cf8bbf8b432b612a2aa328
214,59bbc819b99a733f02f0d6b49d1c253d,SP,2018-05-09,2018-06-28,50,116.85,2.337,288.56352240675744,112,18_2,organic_search,7fa6214d82e911d070f51ef79381b956,2018-02-06,2018-02-06,0,reseller,online_medium,car_accessories,068066e24f0c643eb1d089c7dd20cd73,2695de1affa7750089c0455f8ce27021
215,bba8d0c234a52b87b3957037a215d1a4,GO,2018-05-04,2018-05-04,1,100.47,100.47,925.4006581131572,116,18_2,direct_traffic,1e884e3078d9978e216a027ecd57fb34,2018-02-14,2018-02-22,8,manufacturer,online_small,home_decor,56bf83c4bb35763a51c2baab501b4c67,c638112b43f1d1b86dcabb0da720c901
216,044668ccd5316b12a7cf0d54a156e3e9,SP,2018-08-08,2018-08-20,13,84.25,6.480769230769231,569.3897751841508,20,18_3,unknown,b76ef37428e6799c421989521c0e5077,2018-01-23,2018-01-31,8,reseller,offline,food_drink,56bf83c4bb35763a51c2baab501b4c67,4ef15afb4b2723d8f3d81e51ec7afefe
217,ea4e9ce63a2134743b4a92777437fcdd,SC,2018-04-17,2018-08-22,127,250.9,1.9755905511811025,628.6143808269392,134,18_2,organic_search,1d83f02bfc05b6715ef428ee0ccd78be,2018-03-09,2018-03-20,11,manufacturer,online_medium,audio_video_electronics,9e4d1098a3b0f5da39b0bc48f9876645,060c0a26f19f4d66b42e0d8796688490
218,3903c788ded8dc03b5ebab37a2f3e9a1,SP,2018-05-29,2018-08-07,71,68.71,0.9677464788732394,277.6170277370724,92,18_2,unknown,7cae0e79bdcf71dfd512f1100219fdbc,2018-04-05,2018-04-09,4,reseller,online_big,household_utilities,09285259593c61296eef10c734121d5b,d3d1e91a157ea7f90548eef82f1955e3
219,6f835fd4be26989b1b064399da346143,PR,2018-05-26,2018-06-20,25,166.35000000000002,6.654000000000001,346.88135667777715,95,18_2,unknown,3f3196b43b4af9aafbe878f6a1bbc7bd,2018-04-26,2018-04-27,1,reseller,online_medium,audio_video_electronics,09285259593c61296eef10c734121d5b,d3d1e91a157ea7f90548eef82f1955e3
220,3e35a8bb43569389d3cebef0ce820f69,SP,2018-04-12,2018-04-12,1,26.92,26.92,104.7249174108587,138,18_2,unknown,22c29808c4f815213303f8933030604c,2018-01-04,2018-01-18,14,reseller,industry,food_drink,de63de0d10a6012430098db33c679b0b,4ef15afb4b2723d8f3d81e51ec7afefe
221,f1b854361f4e15d5851b494df66f22b2,RJ,2018-04-15,2018-07-25,101,862.3599999999999,8.538217821782178,524.9821204216616,135,18_2,direct_traffic,22c29808c4f815213303f8933030604c,2018-04-08,2018-04-11,3,manufacturer,online_big,pet,370c9f455f93a9a96cbe9bea48e70033,85fc447d336637ba1df43e793199fbc8
222,a7d0f8dd44f57ef6de7f7f02e3d82630,SP,2018-06-25,2018-08-21,57,47.91,0.8405263157894737,216.75867866234896,65,18_2,email,22c29808c4f815213303f8933030604c,2018-04-26,2018-04-27,1,reseller,online_medium,health_beauty,b90f87164b5f8c2cfa5c8572834dbe3f,85fc447d336637ba1df43e793199fbc8
223,3289d8c3eef4873f91ce0b1343c0dd58,SP,2018-05-25,2018-05-25,1,180.71,180.71,400.35874864218334,95,18_2,referral,7fa6214d82e911d070f51ef79381b956,2018-03-27,2018-04-26,30,manufacturer,online_small,sports_leisure,a8387c01a09e99ce014107505b92388c,4ef15afb4b2723d8f3d81e51ec7afefe
224,a663d9c3797e90eac99ff60939416a56,SP,2018-05-16,2018-05-16,1,220.92,220.92,40.77272729502378,105,18_2,unknown,b76ef37428e6799c421989521c0e5077,2018-04-18,2018-04-27,9,reseller,online_beginner,computers,34d40cdaf94010a1d05b0d6212f9e909,060c0a26f19f4d66b42e0d8796688490
225,a56e351445e5863fc8960640ba9190c7,SC,2018-04-06,2018-04-28,22,695.86,31.63,309.1254743754983,144,18_2,direct_traffic,22c29808c4f815213303f8933030604c,2018-02-21,2018-02-26,5,reseller,online_small,home_decor,9e4d1098a3b0f5da39b0bc48f9876645,495d4e95a8cf8bbf8b432b612a2aa328
226,7c51de0ab286204ce75ff42bf7c10d92,SC,2018-07-23,2018-08-12,21,609.36,29.017142857142854,989.3886812385964,37,18_3,direct_traffic,ce1a65abd0973638f1c887a6efcfa82d,2018-02-08,2018-03-14,34,reseller,online_medium,food_supplement,56bf83c4bb35763a51c2baab501b4c67,c638112b43f1d1b86dcabb0da720c901
227,b67d6c666e8dce1d078c882825e12704,SP,2018-07-06,2018-08-09,34,248.65,7.313235294117647,610.1000421280386,54,18_3,unknown,b76ef37428e6799c421989521c0e5077,2018-04-19,2018-04-20,1,reseller,online_medium,sports_leisure,0a0fb2b07d841f84fb6714e35c723075,6565aa9ce3178a5caf6171827af3a9ba
228,f9ec7093df3a7b346b7bcf7864069ca3,SP,2018-07-05,2018-08-26,53,400.27,7.552264150943396,441.8144163287677,54,18_3,paid_search,3c3d58faafc86beae6e757f1470ce9f0,2018-05-08,2018-05-11,3,reseller,online_medium,small_appliances,4b339f9567d060bcea4f5136b9f5949e,495d4e95a8cf8bbf8b432b612a2aa328
229,b9ec22de23f18567de0e09d776ca0309,DF,2018-06-22,2018-08-14,54,301.49,5.583148148148148,897.3210876809512,68,18_2,unknown,b76ef37428e6799c421989521c0e5077,2018-04-05,2018-04-06,1,reseller,online_medium,stationery,9d12ef1a7eca3ec58c545c678af7869c,495d4e95a8cf8bbf8b432b612a2aa328
230,3d2531eccfbde1d7c8db7a3a12fb267a,MG,2018-04-24,2018-08-20,118,1786.4799999999998,15.13966101694915,791.6316648908754,126,18_2,organic_search,ce1a65abd0973638f1c887a6efcfa82d,2018-01-05,2018-03-09,63,reseller,online_medium,music_instruments,9e4d1098a3b0f5da39b0bc48f9876645,2695de1affa7750089c0455f8ce27021
231,c092292535a57dacd95a8765f5518f87,RJ,2018-07-05,2018-07-05,1,106.02,106.02,444.8360356047648,54,18_3,display,22c29808c4f815213303f8933030604c,2018-03-26,2018-03-26,0,reseller,online_medium,construction_tools_house_garden,9e4d1098a3b0f5da39b0bc48f9876645,6565aa9ce3178a5caf6171827af3a9ba
232,ae45df84722b1d15c5f32b23a095746c,SP,2018-02-22,2018-08-21,180,738.1700000000001,4.100944444444445,435.13356747787697,187,18_1,organic_search,22c29808c4f815213303f8933030604c,2018-01-24,2018-01-30,6,reseller,online_small,health_beauty,de63de0d10a6012430098db33c679b0b,4ef15afb4b2723d8f3d81e51ec7afefe
233,a64e44665225d19dfc0277eeeaaccc57,SP,2018-06-22,2018-08-22,61,243.24,3.9875409836065576,483.1334347460792,67,18_2,unknown,b76ef37428e6799c421989521c0e5077,2018-05-02,2018-05-14,12,manufacturer,online_medium,food_supplement,9d12ef1a7eca3ec58c545c678af7869c,068066e24f0c643eb1d089c7dd20cd73
234,33d677f27a69b84051204ee4ae76eaca,SC,2018-03-20,2018-07-20,123,-8.490000000000002,-0.0690243902439024,386.24337123853735,162,18_1,direct_traffic,ce1a65abd0973638f1c887a6efcfa82d,2018-01-08,2018-01-10,2,reseller,offline,food_drink,fdb16d3cbbeb5798f2f66c4096be026d,9ae085775a198122c5586fa830ff7f2b
235,535bf14f36346c7f59d87cece104d70c,RJ,2018-08-20,2018-08-20,1,42.23,42.23,12.104025633695835,9,18_3,paid_search,e492ee5eaf1697716985cc6f33f9cd9b,2017-08-31,2018-08-07,341,manufacturer,online_medium,home_decor,45749fb708130f78d0db07d8d80f030b,9d12ef1a7eca3ec58c545c678af7869c
236,4fe2f67634d00c021aa01f96b6f2d68e,PR,2018-08-12,2018-08-16,5,54.76,10.952,697.3342817216659,16,18_3,organic_search,22c29808c4f815213303f8933030604c,2018-02-03,2018-06-07,124,reseller,online_small,food_supplement,9d12ef1a7eca3ec58c545c678af7869c,a8387c01a09e99ce014107505b92388c
237,1a932caad4f9d804097d7f8e615baed1,SP,2018-05-03,2018-08-22,112,3440.17,30.715803571428573,521.9747119841205,117,18_2,unknown,b76ef37428e6799c421989521c0e5077,2018-02-15,2018-02-19,4,reseller,industry,construction_tools_house_garden,de63de0d10a6012430098db33c679b0b,9ae085775a198122c5586fa830ff7f2b
238,a11a0e0ca67423425691db355cff69b0,SP,2018-08-01,2018-08-10,10,420.82,42.082,280.53095044477345,28,18_3,paid_search,358adb2fee9a122549618e46925a00a5,2018-05-04,2018-05-04,0,manufacturer,online_medium,car_accessories,b90f87164b5f8c2cfa5c8572834dbe3f,d3d1e91a157ea7f90548eef82f1955e3
239,e9c2dc0dd4ac38448289be644ac94f42,SC,2018-07-05,2018-08-21,48,62.17000000000001,1.2952083333333335,409.2393424756777,54,18_3,direct_traffic,7fa6214d82e911d070f51ef79381b956,2018-01-23,2018-06-20,148,reseller,online_medium,sports_leisure,0a0fb2b07d841f84fb6714e35c723075,de63de0d10a6012430098db33c679b0b
240,ade45994b717ccee333492330fbf037b,PR,2018-06-09,2018-08-16,68,6912.37,101.6525,1025.047537331747,80,18_2,social,30077c17f2ec5010a82e37ad8925b95f,2018-03-07,2018-03-14,7,reseller,online_big,audio_video_electronics,068066e24f0c643eb1d089c7dd20cd73,85fc447d336637ba1df43e793199fbc8
241,902c99f1ac505c0d18778b61bcd636f7,SP,2018-07-18,2018-08-10,23,57.80000000000001,2.51304347826087,267.7072129444107,41,18_3,organic_search,b76ef37428e6799c421989521c0e5077,2018-03-26,2018-07-13,109,reseller,online_medium,gifts,a8387c01a09e99ce014107505b92388c,85fc447d336637ba1df43e793199fbc8
242,da6a60cc8cc724fe51be021ff8be779c,RJ,2018-05-22,2018-08-17,88,473.0,5.375,525.4548071256858,99,18_2,organic_search,22c29808c4f815213303f8933030604c,2018-05-12,2018-05-14,2,reseller,online_big,books,0a0fb2b07d841f84fb6714e35c723075,495d4e95a8cf8bbf8b432b612a2aa328
243,e58a5b390e28abc0b216cfb0e07d27d7,RJ,2018-04-25,2018-08-09,106,877.97,8.282735849056603,706.0785168999133,125,18_2,organic_search,22c29808c4f815213303f8933030604c,2018-01-11,2018-01-19,8,reseller,online_medium,bags_backpacks,068066e24f0c643eb1d089c7dd20cd73,495d4e95a8cf8bbf8b432b612a2aa328
